time,bus_id,route_id,unknow,x_coordinate,y_coordinate ,distance,
30-10:23:30:21,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:30:48,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:31:14,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:31:40,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:32:08,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:32:34,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:32:59,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:33:25,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:33:50,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:34:17,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:34:42,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:35:08,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:35:34,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:36:00,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:36:26,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:37:18,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:37:44,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:38:11,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:38:36,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:39:02,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:39:27,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:39:54,903,4,401511,52885.875,145471.4063,2143.52206,
30-10:23:39:06,912,13,1301010,44044.625,154803.0469,1897.451529,
30-10:23:39:39,912,13,1301010,44044.625,154803.0469,1897.451529,
30-10:23:38:34,912,13,1301010,43963.25,154941.0781,1940.707547,
30-10:23:38:04,912,13,1301010,43820.625,155181.75,2016.927231,
30-10:23:37:32,912,13,1301010,43708.625,155371.0938,2077.333747,
30-10:23:36:59,912,13,1301010,43637.25,155491.7969,2116.044969,
30-10:23:36:27,912,13,1301010,43253.125,155995.125,2300.281611,
30-10:23:35:55,912,13,1301010,43060.625,156170,2379.104441,
30-10:23:35:21,912,13,1301010,42587.25,156600.6719,2573.17014,
30-10:23:34:51,912,13,1301010,42424.625,156748.7031,2639.888118,
30-10:23:34:19,912,13,1301010,42261.75,156896.7344,2706.68231,
30-10:23:33:47,912,13,1301010,41951.125,157179.3906,2834.168802,
30-10:23:33:16,912,13,1301010,41640.625,157462.0313,2961.667306,
30-10:23:32:44,912,13,1301010,41122.75,157933.0156,3174.325358,
30-10:23:32:11,912,13,1301010,40625.625,158266.4375,3356.368019,
30-10:23:31:40,912,13,1301010,40204.125,157897.5,3393.774223,
30-10:23:31:08,912,13,1301010,39833.875,158233.5469,3544.933748,
30-10:23:30:35,912,13,1301010,39445.625,158485.6563,3685.944633,
30-10:23:30:01,912,13,1301010,39345.5,158488.375,3711.462618,
30-10:23:39:39,914,4,400513,51649.125,153710.6875,960.2278392,
30-10:23:37:32,914,4,400513,52527.75,151345.4688,969.4365597,
30-10:23:36:59,914,4,400513,52526.5,151265.5938,970.9473148,
30-10:23:38:04,914,4,400513,52496,152213.6563,978.6583466,
30-10:23:36:27,914,4,400513,52506.125,150085.75,1059.732385,
30-10:23:38:35,914,4,400513,52447.75,153295.9375,1082.382773,
30-10:23:39:07,914,4,400513,52189,153699.2813,1083.876623,
30-10:23:35:56,914,4,400513,52685.125,149825.8594,1143.661718,
30-10:23:35:22,914,4,400513,53292.5,149753.3594,1319.819009,
30-10:23:34:51,914,4,400513,53274.875,149434.8281,1358.29811,
30-10:23:34:20,914,4,400513,53262.25,148734.9531,1468.573656,
30-10:23:33:47,914,4,400513,53439.75,148529.4531,1549.208827,
30-10:23:33:16,914,4,400513,53533.125,147783.4219,1715.379499,
30-10:23:31:40,914,4,400513,52481,146151.8906,1902.189738,
30-10:23:31:08,914,4,400513,52256.125,146001.8438,1909.196129,
30-10:23:30:36,914,4,400513,52296,145731.8438,1987.945267,
30-10:23:32:44,914,4,400513,53450.375,146468.6875,1990.043834,
30-10:23:32:11,914,4,400513,53200.875,146134.5,2025.392784,
30-10:23:30:01,914,4,400513,52505.125,145481.5938,2084.894357,
30-10:23:30:21,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:30:48,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:31:15,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:31:40,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:32:08,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:32:34,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:32:59,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:33:25,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:33:50,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:34:17,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:34:43,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:35:08,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:35:35,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:36:00,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:36:26,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:37:18,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:37:45,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:38:11,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:38:37,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:39:02,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:39:27,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:39:54,915,14,1401515,56641.625,142338.875,3580.65496,
30-10:23:39:59,918,14,1401515,45285.375,152707.3125,1289.068041,
30-10:23:39:29,918,14,1401515,45148,152939.4688,1349.856462,
30-10:23:38:56,918,14,1401515,44893.375,153369.8281,1468.066408,
30-10:23:38:25,918,14,1401515,44821.875,153490.1563,1502.306528,
30-10:23:37:53,918,14,1401515,44557,153937.8594,1632.874759,
30-10:23:37:19,918,14,1401515,44475.625,154075.5469,1673.979015,
30-10:23:36:52,918,14,1401515,44159.875,154608.8906,1836.874144,
30-10:23:36:15,918,14,1401515,44149.5,154626.2344,1842.282868,
30-10:23:35:12,918,14,1401005,44005.75,154869.1094,1918.102126,
30-10:23:35:45,918,14,1401005,44005.75,154869.1094,1918.102126,
30-10:23:30:24,918,14,1401005,45633.375,156735.25,1944.551087,
30-10:23:30:25,918,14,1401005,45616.5,156724.625,1944.929386,
30-10:23:31:01,918,14,1401005,45118.25,156427.875,1968.458935,
30-10:23:31:29,918,14,1401005,44705,156183.4531,2000.018836,
30-10:23:32:01,918,14,1401005,44515.5,156071.5,2017.904767,
30-10:23:32:33,918,14,1401005,44377.75,155990.2813,2032.230671,
30-10:23:33:05,918,14,1401005,44136.875,155847.5938,2059.686423,
30-10:23:33:38,918,14,1401005,43964.875,155745.5156,2081.176369,
30-10:23:34:09,918,14,1401005,43878.75,155694.2969,2092.502057,
30-10:23:34:40,918,14,1401005,43649.25,155471.5,2109.525107,
30-10:23:39:27,922,2,200521,57607.25,155747.5469,2821.890649,
30-10:23:39:59,922,2,200521,57607.25,155747.5469,2821.890649,
30-10:23:30:23,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:30:56,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:31:28,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:32:00,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:32:32,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:33:04,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:33:36,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:34:07,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:34:40,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:35:11,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:35:44,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:36:15,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:36:52,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:37:19,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:37:52,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:38:24,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:38:55,922,2,201524,57608.125,155748.625,2822.277296,
30-10:23:39:40,924,1,101004,38638.625,161193.4219,4393.36573,
30-10:23:39:07,924,1,101004,38176.875,161476.5781,4555.817027,
30-10:23:38:36,924,1,101004,37336,161635.2031,4781.452502,
30-10:23:38:04,924,1,101004,36664.75,162032.3906,5016.153558,
30-10:23:37:32,924,1,101004,36300.75,162675.2031,5227.081837,
30-10:23:36:59,924,1,101004,35946.75,163452.0781,5463.898434,
30-10:23:36:27,924,1,101004,35956.125,163759.8125,5524.49372,
30-10:23:30:01,924,1,100003,35992.25,165009.7656,5780.178092,
30-10:23:30:02,924,1,100003,35992.25,165009.7656,5780.178092,
30-10:23:35:56,924,1,101004,35993.625,165059.3438,5790.616469,
30-10:23:35:22,924,1,101004,36025.25,166118.9375,6017.998256,
30-10:23:30:36,924,1,100003,36026.75,166169.2656,6029.016204,
30-10:23:34:51,924,1,101004,36097.375,166844.625,6168.562102,
30-10:23:31:08,924,1,100003,36102.875,167035.3281,6211.508927,
30-10:23:33:48,924,1,101004,36081.625,167635.9063,6355.819148,
30-10:23:34:20,924,1,101004,36081.625,167635.9063,6355.819148,
30-10:23:33:16,924,1,101004,36083.75,167716.1406,6374.289273,
30-10:23:31:40,924,1,100003,36090.25,167946.5781,6427.483068,
30-10:23:32:45,924,1,101004,36094.75,168155.9063,6476.353273,
30-10:23:32:12,924,1,101004,36249,168485.5625,6526.287081,
30-10:23:30:19,936,3,301521,52129.125,154374.625,1206.362885,
30-10:23:30:52,936,3,301521,52509,154366.2813,1288.499254,
30-10:23:31:24,936,3,301521,52509,154366.2813,1288.499254,
30-10:23:31:56,936,3,301521,53328.75,154348.0938,1481.129302,
30-10:23:32:27,936,3,301521,54308.5,154326.8906,1730.762622,
30-10:23:32:59,936,3,301521,55208,154297.7813,1970.748348,
30-10:23:33:32,936,3,301521,55753.875,154562.9063,2155.701424,
30-10:23:34:04,936,3,301521,55651.625,155628.3125,2286.433556,
30-10:23:34:36,936,3,301521,55540.125,155890.1875,2302.855539,
30-10:23:35:07,936,3,301521,55805.875,156083.9844,2403.090029,
30-10:23:36:11,936,3,301521,55806.875,156083.9688,2403.336734,
30-10:23:36:43,936,3,301521,55806.875,156083.9688,2403.336734,
30-10:23:37:15,936,3,301521,55806.875,156083.9688,2403.336734,
30-10:23:37:48,936,3,301521,55806.875,156083.9688,2403.336734,
30-10:23:38:20,936,3,301521,55806.875,156083.9688,2403.336734,
30-10:23:38:51,936,3,301521,55806.875,156083.9688,2403.336734,
30-10:23:39:22,936,3,301521,55806.875,156083.9688,2403.336734,
30-10:23:39:55,936,3,301521,55806.875,156083.9688,2403.336734,
30-10:23:30:22,941,12,1200020,45259.125,153959.9375,1447.792878,
30-10:23:30:48,941,12,1200020,45155.875,153898.8281,1465.832742,
30-10:23:31:15,941,12,1200020,44880.5,153735.6406,1517.18398,
30-10:23:31:40,941,12,1200020,44828.875,153705.2656,1527.341063,
30-10:23:32:08,941,12,1200020,44467.375,153491.2344,1602.344427,
30-10:23:32:34,941,12,1200020,44346.75,153419.8906,1628.851425,
30-10:23:32:59,941,12,1200020,44209.25,153338.2969,1659.864383,
30-10:23:33:25,941,12,1200020,44073.375,153491.2656,1714.547951,
30-10:23:33:51,941,12,1200020,43818.5,153921.2813,1835.170855,
30-10:23:34:18,941,12,1200020,43698.375,154124.2969,1893.652205,
30-10:23:34:43,941,12,1200020,43647.25,154210.2969,1918.766523,
30-10:23:39:54,941,10,1000018,44370.25,155490.2344,1935.931001,
30-10:23:39:27,941,12,1200020,43957.125,155245.4844,1993.173562,
30-10:23:35:08,941,12,1200020,43494.375,154468.6719,1994.924028,
30-10:23:35:35,941,12,1200020,43484.375,154485.6563,1999.961902,
30-10:23:38:37,941,12,1200020,43836.5,155174.5,2011.669362,
30-10:23:39:02,941,12,1200020,43836.5,155174.5,2011.669362,
30-10:23:36:00,941,12,1200020,43453.5,154537.3281,2015.444259,
30-10:23:36:26,941,12,1200020,43439.875,154560.5781,2022.353619,
30-10:23:38:11,941,12,1200020,43733.5,155113.0313,2027.899854,
30-10:23:37:45,941,12,1200020,43526.5,154991.2188,2062.359637,
30-10:23:37:18,941,12,1200020,43277,154835.9375,2105.301456,
30-10:23:30:11,943,3,300501,47193.125,153326.2344,852.0521988,
30-10:23:30:38,943,3,300501,47041.375,153532.75,927.9410124,
30-10:23:31:04,943,3,300501,47021.125,153567.0625,939.4396694,
30-10:23:31:31,943,3,300501,46630.25,153346.625,994.0702459,
30-10:23:31:57,943,3,300501,46113.25,153042.5469,1087.145351,
30-10:23:32:24,943,3,300501,45924.125,152930.2031,1126.570568,
30-10:23:32:50,943,3,300501,45416.875,152630.6875,1244.186685,
30-10:23:33:16,943,3,300501,45329.75,152632.0156,1269.923832,
30-10:23:33:41,943,3,300501,45197.375,152855.6875,1327.711276,
30-10:23:34:07,943,3,300501,45156.625,152924.7031,1345.954915,
30-10:23:34:32,943,3,300501,44912.25,153337.7188,1459.062416,
30-10:23:34:57,943,3,300501,44888.75,153377.5781,1470.264056,
30-10:23:35:25,943,3,300501,44644.25,153790.5938,1589.330523,
30-10:23:35:50,943,3,300501,44420.125,154168.9219,1702.168797,
30-10:23:36:15,943,3,300501,44318.125,154341.2969,1754.538488,
30-10:23:36:41,943,3,300501,44053.25,154788.6406,1892.918243,
30-10:23:37:07,943,3,300501,44033,154822.9688,1903.646846,
30-10:23:39:07,948,10,1001008,50225.25,163283.5,3585.394089,
30-10:23:30:02,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:30:36,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:31:08,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:31:40,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:32:45,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:33:16,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:34:20,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:34:51,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:35:22,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:35:56,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:36:28,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:36:59,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:37:32,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:38:04,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:38:36,948,10,1000018,50225,163284.9688,3585.834907,
30-10:23:30:02,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:30:36,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:31:08,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:31:40,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:32:12,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:32:45,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:33:16,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:33:48,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:34:20,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:34:51,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:35:22,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:35:56,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:36:28,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:36:59,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:37:32,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:38:05,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:38:36,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:39:07,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:39:40,950,14,1400002,46724.625,161394.5,3104.985294,
30-10:23:39:16,955,4,401511,47909.125,153743.6094,799.9208465,
30-10:23:39:41,955,4,401511,47909.125,153743.6094,799.9208465,
30-10:23:38:51,955,4,401511,47891.625,153733.7344,800.3679849,
30-10:23:37:59,955,4,401511,47613.625,153575.2969,813.2829747,
30-10:23:38:25,955,4,401511,47613.625,153575.2969,813.2829747,
30-10:23:37:34,955,4,401511,47424.25,153463.3125,827.6943184,
30-10:23:37:06,955,4,401511,47117.375,153404.6719,885.0753379,
30-10:23:36:40,955,4,401511,46964,153546.2813,948.6164369,
30-10:23:36:15,955,4,401511,46740,153413.8125,978.0423721,
30-10:23:35:49,955,4,401511,46241.125,153118.8594,1062.107045,
30-10:23:35:23,955,4,401511,45638.75,152761.7188,1190.842339,
30-10:23:34:56,955,4,401511,45428.125,152637.0313,1241.393132,
30-10:23:34:32,955,4,401511,45224.125,152810.2813,1315.835443,
30-10:23:34:06,955,4,401511,45112.125,152999.625,1366.054361,
30-10:23:33:40,955,4,401511,44850.125,153442.9063,1488.760572,
30-10:23:33:13,955,4,401511,44778.75,153563.5938,1523.269634,
30-10:23:32:49,955,4,401511,44615.5,153838.9531,1603.599947,
30-10:23:32:23,955,4,401511,44452.625,154114.2969,1685.647195,
30-10:23:31:57,955,4,401511,44401.75,154200.2969,1711.606862,
30-10:23:31:30,955,4,401511,44371.25,154251.9688,1727.256896,
30-10:23:31:03,955,4,401511,44289.5,154389.6406,1769.330717,
30-10:23:30:37,955,4,401511,44177.75,154578.9844,1827.562852,
30-10:23:30:09,955,4,401511,44045.625,154801.5625,1896.955356,
30-10:23:39:49,960,14,1400509,49410.125,151214.0781,104.6258435,
30-10:23:38:45,960,14,1400509,49414,151214,104.8490716,
30-10:23:39:16,960,14,1400509,49194.25,151216.0469,113.573772,
30-10:23:38:14,960,14,1400509,49934.125,151208.7344,205.5831287,
30-10:23:37:42,960,14,1400509,51294,151193.9375,601.3557625,
30-10:23:37:09,960,14,1400509,52373.875,151183.5,927.3289604,
30-10:23:36:37,960,14,1400509,52514,151182.2969,969.7798768,
30-10:23:36:05,960,14,1400509,52554,151181.8906,981.9042453,
30-10:23:35:33,960,14,1400509,52854,151176.8906,1072.949706,
30-10:23:35:01,960,14,1400509,53533.25,151149.3594,1279.771692,
30-10:23:34:29,960,14,1400509,53753.25,151140.0625,1346.794649,
30-10:23:33:58,960,14,1400509,54252.875,151121.4531,1498.96906,
30-10:23:33:26,960,14,1400509,54672.5,151105.4531,1626.818119,
30-10:23:32:54,960,14,1400509,54924.375,151034.6406,1705.194892,
30-10:23:32:21,960,14,1400509,54863.125,150149.9844,1732.774651,
30-10:23:31:50,960,14,1400509,54830.25,149237.8125,1812.181218,
30-10:23:31:18,960,14,1400509,54869,148517.9844,1918.677002,
30-10:23:30:46,960,14,1400509,54880.375,147727.1875,2048.656776,
30-10:23:30:12,960,14,1400509,54836.5,146934.875,2184.861842,
30-10:23:30:27,986,43,4300002,52863.625,161794.0625,3299.777445,
30-10:23:31:01,986,43,4300002,52886.75,162531.6719,3515.36737,
30-10:23:31:32,986,43,4300002,52930.25,163971.2031,3938.9896,
30-10:23:32:03,986,43,4300002,52963.25,165010.7188,4246.96014,
30-10:23:32:35,986,43,4300002,52846.625,165996.5313,4529.360905,
30-10:23:33:08,986,43,4300002,52849.875,166116.5,4565.14221,
30-10:23:34:11,986,43,4300002,52388.375,167448.5625,4932.544713,
30-10:23:34:43,986,43,4300002,52260,168059.9219,5108.771883,
30-10:23:35:14,986,43,4300002,52281.5,168859.2344,5349.968387,
30-10:23:35:47,986,43,4300002,52075.75,169496.5156,5531.833674,
30-10:23:36:19,986,43,4300002,51429.125,170000.6875,5658.407078,
30-10:23:36:52,986,43,4300002,51066.25,170283.4688,5732.941453,
30-10:23:37:23,986,43,4300002,50448.75,171037.3906,5948.298227,
30-10:23:37:55,986,43,4300002,50461.75,171392.125,6056.473654,
30-10:23:38:27,986,43,4300002,50478.75,171871.9219,6202.777892,
30-10:23:38:58,986,43,4300002,50497.75,172371.375,6355.099118,
30-10:23:39:31,986,43,4300002,50514.125,172811.0469,6489.183546,
30-10:23:30:09,987,13,1300009,39321.625,165904.1719,5337.150396,
30-10:23:30:37,987,13,1300009,39231,166148.5781,5414.069511,
30-10:23:31:03,987,13,1300009,38711,166159.25,5508.565392,
30-10:23:31:30,987,13,1300009,38338.625,166194,5584.619803,
30-10:23:31:57,987,13,1300009,38352.875,166773.8125,5724.282442,
30-10:23:32:23,987,13,1300009,38375,167693.5,5949.944998,
30-10:23:32:49,987,13,1300009,38397.625,168733.2031,6210.820754,
30-10:23:33:14,987,13,1300009,38420.5,169733.125,6466.270532,
30-10:23:33:40,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:34:06,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:34:32,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:34:56,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:35:23,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:35:49,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:36:15,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:36:41,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:37:06,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:37:34,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:37:59,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:38:25,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:38:51,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:39:16,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:39:41,987,13,1300009,38429,170112.0313,6564.197523,
30-10:23:30:17,992,2,200521,44401.5,154200.2969,1711.674062,
30-10:23:30:50,992,2,200521,44289.5,154389.6406,1769.330717,
30-10:23:31:23,992,2,200521,44014.625,154854.3438,1913.432869,
30-10:23:31:55,992,2,200521,43973.75,154923,1935.06789,
30-10:23:32:26,992,2,200005,43761.875,155281.0313,2048.555414,
30-10:23:32:59,992,2,200005,43711,155367.0313,2076.040481,
30-10:23:33:30,992,2,200005,43568.5,155608.0625,2153.476905,
30-10:23:34:01,992,2,200005,43123.375,156112.9531,2353.39935,
30-10:23:34:34,992,2,200005,42996.125,156228.5469,2405.513188,
30-10:23:35:05,992,2,200005,42848.375,156363.1563,2466.109053,
30-10:23:35:38,992,2,200005,42537.625,156645.7969,2593.518905,
30-10:23:36:10,992,2,200005,42093.875,157049.625,2775.599595,
30-10:23:36:41,992,2,200005,41575.875,157520.5938,2988.190214,
30-10:23:37:14,992,2,200005,41131.875,157924.4531,3170.528246,
30-10:23:37:46,992,2,200005,40607.125,158246.3594,3357.116606,
30-10:23:38:18,992,2,200005,40311.125,157920.9375,3371.133166,
30-10:23:38:49,992,2,200005,39813.5,158252.1875,3553.281092,
30-10:23:39:21,992,2,200005,39539,158581.5938,3679.610342,
30-10:23:39:53,992,2,200005,39553.25,159141.3281,3778.053567,
30-10:23:39:44,995,2,201011,37341.375,165979.9688,5722.189468,
30-10:23:39:17,995,2,201011,37193.375,166189.0469,5800.030646,
30-10:23:38:52,995,2,201011,37021.5,166336.2188,5868.023689,
30-10:23:38:27,995,2,201011,37044.75,167115.7813,6047.998729,
30-10:23:33:16,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:33:41,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:34:07,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:34:33,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:34:57,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:35:25,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:35:50,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:36:15,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:36:42,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:37:07,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:37:35,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:38:00,995,2,201011,37055.25,167474.5625,6132.188458,
30-10:23:30:11,995,2,200005,37055.5,167475.6563,6132.405726,
30-10:23:30:39,995,2,200005,37055.5,167475.6563,6132.405726,
30-10:23:31:04,995,2,200005,37055.5,167475.6563,6132.405726,
30-10:23:31:31,995,2,200005,37055.5,167475.6563,6132.405726,
30-10:23:31:58,995,2,200005,37055.5,167475.6563,6132.405726,
30-10:23:32:24,995,2,200005,37055.5,167475.6563,6132.405726,
30-10:23:32:50,995,2,200005,37055.5,167475.6563,6132.405726,
30-10:23:30:23,996,4,400009,40784.5,163459.3125,4471.349905,
30-10:23:30:56,996,4,400009,40784.5,163459.3125,4471.349905,
30-10:23:31:29,996,4,400009,40784.5,163459.3125,4471.349905,
30-10:23:32:01,996,4,400009,40784.5,163459.3125,4471.349905,
30-10:23:32:32,996,4,400009,40784.5,163459.3125,4471.349905,
30-10:23:33:04,996,4,400009,40784.5,163459.3125,4471.349905,
30-10:23:33:38,996,4,400009,40784.5,163459.3125,4471.349905,
30-10:23:34:09,996,4,401005,40785.25,163460.3906,4471.483092,
30-10:23:34:40,996,4,401005,40785.25,163460.3906,4471.483092,
30-10:23:35:12,996,4,401005,40785.25,163460.3906,4471.483092,
30-10:23:35:44,996,4,401005,40785.25,163460.3906,4471.483092,
30-10:23:36:15,996,4,401005,40785.25,163460.3906,4471.483092,
30-10:23:36:52,996,4,401005,40703.875,163771.375,4563.044864,
30-10:23:37:19,996,4,401005,40194.625,163812.4375,4664.476064,
30-10:23:37:52,996,4,401005,40210.5,164392.2188,4804.401601,
30-10:23:38:25,996,4,401005,39610.125,164385.4688,4911.175434,
30-10:23:38:56,996,4,401005,39279.625,164392.0156,4974.310344,
30-10:23:39:27,996,4,401005,39301.25,165171.6094,5159.419194,
30-10:23:39:59,996,4,401005,39313,165591.3125,5260.806483,
30-10:23:30:05,999,10,1001020,44369.25,155984.9688,2033.088706,
30-10:23:30:33,999,10,1001020,44076.75,155811.9219,2067.021635,
30-10:23:31:01,999,10,1001020,44076.75,155811.9219,2067.021635,
30-10:23:31:26,999,10,1001020,43956.375,155740.5781,2082.298907,
30-10:23:34:53,999,10,1001020,43308.75,154782.0469,2089.002655,
30-10:23:31:52,999,10,1001020,43560.5,155506.0625,2137.797258,
30-10:23:32:19,999,10,1001020,43508.875,155475.3281,2145.578801,
30-10:23:32:45,999,10,1001020,43508.875,155475.3281,2145.578801,
30-10:23:34:03,999,10,1001020,43135.625,155074.75,2178.248534,
30-10:23:34:28,999,10,1001020,43135.625,155074.75,2178.248534,
30-10:23:33:10,999,10,1001020,43284.75,155343.6406,2181.104536,
30-10:23:33:36,999,10,1001020,43115.375,155109.0781,2188.784137,
30-10:23:30:08,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:30:36,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:31:01,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:31:28,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:31:55,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:32:21,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:32:47,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:33:12,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:33:38,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:34:05,1001,12,1201016,51523.5,163249.8281,3626.089616,
30-10:23:34:31,1001,12,1201016,51523.5,163249.8281,3626.089616,
